customer_id,snapshot_date,audit_group,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0429,2026-07-31,Group C,49,44.07,1,35.09,Basic,North,0.0
C0430,2026-07-31,Group C,35,104.33,0,40.87,Premium,East,0.0
C0001,2026-08-31,Group C,34,65.85,0,52.7,Standard,West,
C0002,2026-08-31,Group A,41,63.93,2,59.8,Standard,West,
C0003,2026-08-31,Group A,59,88.43,1,58.76,Premium,North,
C0004,2026-08-31,Group B,26,69.16,4,34.88,Standard,West,
C0005,2026-08-31,Group A,25,32.15,1,45.32,Basic,West,
C0006,2026-08-31,Group A,51,94.61,1,61.72,Premium,East,
C0007,2026-08-31,Group C,68,58.36,1,65.16,Standard,West,
C0008,2026-08-31,Group B,19,64.63,1,44.29,Standard,West,
C0009,2026-08-31,Group A,10,46.09,0,33.52,Basic,South,
C0010,2026-08-31,Group C,71,65.49,3,62.89,Standard,North,
C0011,2026-08-31,Group A,36,27.19,4,44.94,Basic,South,
C0012,2026-08-31,Group C,62,99.53,1,67.62,Premium,North,
C0013,2026-08-31,Group A,43,70.5,1,53.98,Standard,North,
C0014,2026-08-31,Group B,64,96.16,2,57.63,Premium,North,
C0015,2026-08-31,Group A,62,59.0,3,49.62,Standard,East,
C0016,2026-08-31,Group A,62,34.72,2,35.87,Basic,East,
C0017,2026-08-31,Group C,28,63.74,3,71.7,Standard,East,
C0018,2026-08-31,Group A,50,37.22,3,36.88,Basic,East,
C0019,2026-08-31,Group A,59,93.91,0,61.09,Premium,East,
C0020,2026-08-31,Group A,59,66.69,1,55.19,Standard,East,
C0021,2026-08-31,Group B,41,60.08,1,47.9,Standard,North,
C0022,2026-08-31,Group B,17,37.55,1,48.65,Basic,West,
C0023,2026-08-31,Group C,56,86.95,3,58.95,Premium,South,
C0024,2026-08-31,Group A,53,99.83,0,49.44,Premium,North,
C0025,2026-08-31,Group A,52,65.45,0,54.52,Standard,West,
C0026,2026-08-31,Group A,63,29.76,0,35.23,Basic,East,
C0027,2026-08-31,Group B,72,69.14,1,46.09,Standard,North,
C0028,2026-08-31,Group C,29,35.33,3,35.7,Basic,North,
C0029,2026-08-31,Group B,49,36.66,3,51.0,Basic,North,
C0030,2026-08-31,Group B,34,61.53,2,48.04,Standard,South,
C0031,2026-08-31,Group A,70,66.2,0,41.98,Standard,North,
C0032,2026-08-31,Group C,10,95.75,0,49.8,Premium,East,
C0033,2026-08-31,Group A,14,30.48,3,51.73,Basic,East,
C0034,2026-08-31,Group A,26,29.86,2,44.92,Basic,West,
C0035,2026-08-31,Group A,14,57.23,0,39.54,Standard,East,
C0036,2026-08-31,Group A,29,24.35,0,55.34,Basic,East,
C0037,2026-08-31,Group A,37,36.57,2,23.15,Basic,East,
C0038,2026-08-31,Group A,25,73.62,1,54.78,Standard,North,
C0039,2026-08-31,Group A,52,37.7,1,67.73,Basic,North,
C0040,2026-08-31,Group B,56,57.77,0,44.54,Standard,East,
C0041,2026-08-31,Group A,48,69.0,3,50.32,Standard,North,
C0042,2026-08-31,Group A,30,90.76,1,65.43,Premium,North,
C0043,2026-08-31,Group C,54,69.26,0,54.1,Standard,North,
C0044,2026-08-31,Group B,42,45.86,2,29.08,Basic,West,
C0045,2026-08-31,Group B,16,96.41,2,50.06,Premium,South,
C0046,2026-08-31,Group A,72,88.19,1,64.62,Premium,East,
C0047,2026-08-31,Group C,62,36.9,0,37.23,Basic,South,
C0048,2026-08-31,Group A,25,36.07,2,57.94,Basic,North,
C0049,2026-08-31,Group A,39,54.9,2,39.72,Standard,South,
C0050,2026-08-31,Group C,41,30.64,1,20.16,Basic,North,
C0051,2026-08-31,Group B,14,30.96,3,28.46,Basic,West,
C0052,2026-08-31,Group B,58,40.91,0,23.71,Basic,North,
C0053,2026-08-31,Group B,47,59.96,0,48.86,Standard,South,
C0054,2026-08-31,Group B,47,,1,55.12,Standard,West,
C0055,2026-08-31,Group A,22,59.43,1,53.26,Standard,East,
C0056,2026-08-31,Group A,13,61.15,0,60.42,Standard,South,
C0057,2026-08-31,Group A,45,64.49,0,59.09,Standard,East,
C0058,2026-08-31,Group A,11,61.3,1,54.06,Standard,West,
C0059,2026-08-31,Group C,49,35.16,5,27.23,Basic,South,
C0060,2026-08-31,Group A,67,29.28,0,47.41,Basic,East,
C0061,2026-08-31,Group B,30,63.2,0,54.23,Standard,West,
C0062,2026-08-31,Group B,36,69.59,1,48.22,Standard,East,
C0063,2026-08-31,Group B,48,63.47,0,70.65,Standard,South,
C0064,2026-08-31,Group A,39,71.25,1,31.59,Standard,North,
C0065,2026-08-31,Group A,47,58.64,1,67.78,Standard,North,
C0066,2026-08-31,Group C,25,72.47,2,36.35,Standard,West,
C0067,2026-08-31,Group B,41,67.53,0,59.07,Standard,East,
C0068,2026-08-31,Group B,71,35.89,2,35.03,Basic,South,
C0069,2026-08-31,Group C,51,35.69,1,39.71,Basic,South,
C0070,2026-08-31,Group B,69,64.42,2,64.82,Standard,East,
C0071,2026-08-31,Group A,14,39.31,3,52.43,Basic,East,
C0072,2026-08-31,Group B,57,37.4,0,51.74,Basic,East,
C0073,2026-08-31,Group A,50,94.65,1,56.85,Premium,South,
C0074,2026-08-31,Group B,57,32.63,1,40.71,Basic,East,
C0075,2026-08-31,Group C,55,35.21,1,50.29,Basic,South,
C0076,2026-08-31,Group A,54,35.29,1,47.73,Basic,West,
C0077,2026-08-31,Group A,54,30.88,1,32.54,Basic,North,
C0078,2026-08-31,Group A,54,61.51,2,45.72,Standard,North,
C0079,2026-08-31,Group C,51,67.68,1,50.14,Standard,South,
C0080,2026-08-31,Group A,30,66.27,0,46.98,Standard,East,
C0081,2026-08-31,Group A,76,71.04,1,43.31,Standard,East,
C0082,2026-08-31,Group A,23,35.49,1,39.46,Basic,South,
C0083,2026-08-31,Group A,41,102.01,0,50.73,Premium,West,
C0084,2026-08-31,Group A,47,32.99,1,39.98,Basic,South,
C0085,2026-08-31,Group A,28,36.12,2,31.7,Basic,North,
C0086,2026-08-31,Group A,52,42.36,1,42.66,Basic,North,
C0087,2026-08-31,Group A,67,68.4,2,46.24,Standard,West,
C0088,2026-08-31,Group A,22,54.02,0,55.08,Standard,North,
C0089,2026-08-31,Group A,40,35.7,1,58.06,Basic,West,
C0090,2026-08-31,Group A,9,62.57,3,55.61,Standard,South,
C0091,2026-08-31,Group B,39,35.7,1,50.79,Basic,North,
C0092,2026-08-31,Group A,30,57.28,0,49.95,Standard,South,
C0093,2026-08-31,Group A,46,67.22,0,45.4,Standard,East,
C0094,2026-08-31,Group A,50,34.89,4,35.54,Basic,South,
C0095,2026-08-31,Group A,64,27.28,0,28.03,Basic,West,
C0096,2026-08-31,Group A,63,65.15,2,48.52,Standard,East,
C0097,2026-08-31,Group A,40,31.59,1,33.8,Basic,South,
C0098,2026-08-31,Group C,11,40.46,1,44.3,Basic,East,
C0099,2026-08-31,Group A,32,37.24,2,56.69,Basic,West,
C0100,2026-08-31,Group A,46,95.76,2,47.29,Premium,South,
C0101,2026-08-31,Group A,31,,0,57.94,Premium,North,
C0102,2026-08-31,Group A,20,59.26,0,51.27,Standard,South,
C0103,2026-08-31,Group A,38,39.43,0,42.64,Basic,West,
C0104,2026-08-31,Group B,29,86.76,1,59.39,Premium,North,
C0105,2026-08-31,Group C,43,66.01,2,45.41,Standard,West,
C0106,2026-08-31,Group A,32,66.07,2,31.72,Standard,East,
C0107,2026-08-31,Group A,21,70.49,0,45.93,Standard,East,
C0108,2026-08-31,Group A,56,30.27,1,57.35,Basic,South,
C0109,2026-08-31,Group A,58,47.12,1,25.37,Basic,West,
C0110,2026-08-31,Group B,13,95.59,1,76.56,Premium,North,
C0111,2026-08-31,Group A,58,65.19,1,60.27,Standard,South,
C0112,2026-08-31,Group A,14,39.67,3,44.67,Basic,South,
C0113,2026-08-31,Group C,75,42.34,2,48.71,Basic,South,
C0114,2026-08-31,Group A,28,64.46,1,39.66,Standard,South,
C0115,2026-08-31,Group A,67,33.93,1,47.99,Basic,North,
C0116,2026-08-31,Group B,72,94.52,4,46.61,Premium,North,
C0117,2026-08-31,Group A,29,68.93,3,42.13,Standard,North,
C0118,2026-08-31,Group A,57,65.01,0,66.16,Standard,East,
C0119,2026-08-31,Group A,56,64.67,0,37.2,Standard,South,
C0120,2026-08-31,Group C,70,63.22,4,40.82,Standard,East,
C0121,2026-08-31,Group A,39,59.01,1,37.3,Standard,East,
C0122,2026-08-31,Group A,47,63.24,0,48.3,Standard,East,
C0123,2026-08-31,Group A,29,30.8,0,40.18,Basic,East,
C0124,2026-08-31,Group A,52,42.09,0,38.12,Basic,East,
C0125,2026-08-31,Group B,21,37.38,0,51.34,Basic,East,
C0126,2026-08-31,Group A,30,67.86,0,55.98,Standard,East,
C0127,2026-08-31,Group B,51,31.46,5,49.1,Basic,East,
C0128,2026-08-31,Group B,60,29.53,1,39.22,Basic,South,
C0129,2026-08-31,Group C,60,43.61,2,66.33,Basic,North,
C0130,2026-08-31,Group A,45,51.61,0,37.05,Standard,West,
C0131,2026-08-31,Group C,31,33.95,0,38.37,Basic,South,
C0132,2026-08-31,Group B,64,87.3,1,75.62,Premium,East,
C0133,2026-08-31,Group A,9,58.17,2,70.92,Standard,North,
C0134,2026-08-31,Group B,68,34.68,4,33.89,Basic,South,
C0135,2026-08-31,Group C,36,65.27,2,43.23,Standard,East,
C0136,2026-08-31,Group A,57,32.1,2,52.7,Basic,East,
C0137,2026-08-31,Group C,53,95.54,1,68.78,Premium,East,
C0138,2026-08-31,Group A,53,52.46,2,45.74,Standard,South,
C0139,2026-08-31,Group B,16,68.2,0,42.82,Standard,West,
C0140,2026-08-31,Group C,73,41.73,2,49.82,Basic,East,
C0141,2026-08-31,Group A,70,58.71,2,55.8,Standard,West,
C0142,2026-08-31,Group B,24,59.78,4,52.83,Standard,East,
C0143,2026-08-31,Group A,61,96.16,1,54.64,Premium,East,
C0144,2026-08-31,Group B,30,66.59,2,54.51,Standard,West,
C0145,2026-08-31,Group B,60,68.44,1,47.65,Standard,North,
C0146,2026-08-31,Group A,53,32.85,1,41.2,Basic,West,
C0147,2026-08-31,Group A,17,,2,60.1,Basic,West,
C0148,2026-08-31,Group A,44,,0,45.21,Standard,East,
C0149,2026-08-31,Group A,41,71.55,2,46.1,Standard,East,
C0150,2026-08-31,Group A,52,19.49,1,35.56,Basic,East,
C0151,2026-08-31,Group A,64,104.63,2,63.82,Premium,South,
C0152,2026-08-31,Group A,40,89.52,1,70.33,Premium,West,
C0153,2026-08-31,Group A,30,33.18,0,46.06,Basic,North,
C0154,2026-08-31,Group B,32,64.96,0,61.41,Standard,South,
C0155,2026-08-31,Group B,37,33.84,2,40.52,Basic,East,
C0156,2026-08-31,Group B,27,73.55,2,57.22,Standard,West,
C0157,2026-08-31,Group A,62,35.13,2,23.82,Basic,South,
C0158,2026-08-31,Group C,33,61.8,0,63.5,Standard,South,
C0159,2026-08-31,Group B,57,66.76,1,52.95,Standard,North,
C0160,2026-08-31,Group A,14,62.83,3,60.89,Standard,North,
C0161,2026-08-31,Group A,55,37.27,1,27.87,Basic,North,
C0162,2026-08-31,Group B,39,90.39,0,41.04,Premium,North,
C0163,2026-08-31,Group A,51,37.46,1,42.96,Basic,West,
C0164,2026-08-31,Group A,19,35.41,0,50.76,Basic,West,
C0165,2026-08-31,Group C,19,68.54,0,51.62,Standard,West,
C0166,2026-08-31,Group A,55,41.38,1,55.5,Basic,North,
C0167,2026-08-31,Group A,24,98.96,2,40.71,Premium,North,
C0168,2026-08-31,Group C,60,97.97,1,58.47,Premium,South,
C0169,2026-08-31,Group B,27,31.72,4,46.47,Basic,East,
C0170,2026-08-31,Group A,14,,1,55.49,Premium,South,
C0171,2026-08-31,Group C,48,30.4,2,43.58,Basic,South,
C0172,2026-08-31,Group C,33,70.33,0,61.98,Standard,North,
C0173,2026-08-31,Group B,40,36.61,3,17.01,Basic,East,
C0174,2026-08-31,Group B,74,96.12,0,72.44,Premium,South,
C0175,2026-08-31,Group A,51,48.19,0,20.29,Basic,North,
C0176,2026-08-31,Group A,65,40.73,0,38.48,Basic,East,
C0177,2026-08-31,Group B,60,66.19,0,49.43,Standard,West,
C0178,2026-08-31,Group A,42,94.34,1,78.44,Premium,North,
C0179,2026-08-31,Group B,62,85.12,0,62.76,Premium,South,
C0180,2026-08-31,Group C,41,71.53,3,51.33,Standard,West,
C0181,2026-08-31,Group A,14,88.68,0,63.38,Premium,East,
C0182,2026-08-31,Group B,60,95.52,0,72.26,Premium,West,
C0183,2026-08-31,Group A,37,67.38,1,61.42,Standard,South,
C0184,2026-08-31,Group C,43,31.47,2,40.84,Basic,South,
C0185,2026-08-31,Group A,59,65.65,3,54.55,Standard,East,
C0186,2026-08-31,Group B,45,58.72,3,40.2,Standard,North,
C0187,2026-08-31,Group B,67,34.07,2,48.08,Basic,North,
C0188,2026-08-31,Group A,41,33.54,1,17.54,Basic,East,
C0189,2026-08-31,Group B,12,62.97,2,56.52,Standard,East,
C0190,2026-08-31,Group B,13,33.92,4,53.03,Basic,North,
C0191,2026-08-31,Group B,75,94.79,1,78.09,Premium,East,
C0192,2026-08-31,Group B,71,31.33,2,40.52,Basic,South,
C0193,2026-08-31,Group C,49,34.57,1,49.23,Basic,East,
C0194,2026-08-31,Group A,11,103.32,3,72.69,Premium,West,
C0195,2026-08-31,Group A,58,41.48,2,60.6,Basic,North,
C0196,2026-08-31,Group A,65,34.68,4,34.76,Basic,West,
C0197,2026-08-31,Group B,22,66.18,0,48.21,Standard,South,
C0198,2026-08-31,Group B,58,98.35,0,55.5,Premium,West,
C0199,2026-08-31,Group A,54,43.68,1,45.08,Basic,South,
C0200,2026-08-31,Group A,71,30.01,2,40.89,Basic,South,
C0201,2026-08-31,Group C,20,67.18,2,61.23,Standard,West,
C0202,2026-08-31,Group A,16,94.97,1,50.52,Premium,East,
C0203,2026-08-31,Group B,46,62.87,0,47.24,Standard,North,
C0204,2026-08-31,Group A,57,32.56,0,42.52,Basic,East,
C0205,2026-08-31,Group C,48,30.53,1,38.54,Basic,West,
C0206,2026-08-31,Group A,16,40.97,0,29.47,Basic,South,
C0207,2026-08-31,Group A,66,35.25,2,54.23,Basic,West,
C0208,2026-08-31,Group C,65,64.84,1,58.48,Standard,East,
C0209,2026-08-31,Group C,45,41.23,2,33.34,Basic,South,
C0210,2026-08-31,Group A,29,70.62,3,50.61,Standard,North,
C0211,2026-08-31,Group A,53,63.9,0,35.86,Standard,East,
C0212,2026-08-31,Group B,70,68.25,1,36.39,Standard,North,
C0213,2026-08-31,Group C,73,33.93,1,40.31,Basic,West,
C0214,2026-08-31,Group A,69,87.72,3,68.59,Premium,East,
C0215,2026-08-31,Group A,45,67.67,2,36.82,Standard,South,
C0216,2026-08-31,Group B,50,65.14,0,63.72,Standard,North,
C0217,2026-08-31,Group B,73,31.77,0,35.17,Basic,East,
C0218,2026-08-31,Group B,43,44.7,1,44.09,Basic,North,
C0219,2026-08-31,Group B,28,105.02,3,55.42,Premium,South,
C0220,2026-08-31,Group A,67,33.58,1,58.19,Basic,West,
C0221,2026-08-31,Group C,69,37.51,0,33.15,Basic,West,
C0222,2026-08-31,Group C,15,66.93,1,43.52,Standard,West,
C0223,2026-08-31,Group B,70,62.85,1,34.37,Standard,West,
C0224,2026-08-31,Group A,21,91.06,2,54.08,Premium,East,
C0225,2026-08-31,Group A,14,37.81,1,31.2,Basic,North,
C0226,2026-08-31,Group B,40,99.96,1,69.58,Premium,West,
C0227,2026-08-31,Group A,67,35.93,4,38.5,Basic,West,
C0228,2026-08-31,Group C,18,70.35,2,85.76,Standard,West,
C0229,2026-08-31,Group A,49,74.2,0,38.24,Standard,East,
C0230,2026-08-31,Group B,76,37.79,1,35.3,Basic,North,
C0231,2026-08-31,Group C,10,42.97,3,33.45,Basic,East,
C0232,2026-08-31,Group A,71,37.84,2,44.0,Basic,South,
C0233,2026-08-31,Group A,13,103.44,0,57.5,Premium,West,
C0234,2026-08-31,Group B,70,66.6,2,26.92,Standard,South,
C0235,2026-08-31,Group B,71,95.03,2,63.73,Premium,South,
C0236,2026-08-31,Group A,63,96.32,2,68.52,Premium,North,
C0237,2026-08-31,Group B,14,63.2,0,46.53,Standard,West,
C0238,2026-08-31,Group C,34,64.01,2,55.81,Standard,West,
C0239,2026-08-31,Group A,16,30.65,2,63.15,Basic,North,
C0240,2026-08-31,Group A,23,36.69,1,43.34,Basic,South,
C0241,2026-08-31,Group A,25,97.15,4,51.87,Premium,South,
C0242,2026-08-31,Group A,60,66.83,2,33.79,Standard,South,
C0243,2026-08-31,Group A,46,39.47,1,47.09,Basic,West,
C0244,2026-08-31,Group A,59,69.07,3,52.78,Standard,North,
C0245,2026-08-31,Group B,56,67.65,0,41.64,Standard,South,
C0246,2026-08-31,Group A,31,98.21,2,56.08,Premium,North,
C0247,2026-08-31,Group C,36,64.71,1,50.2,Standard,North,
C0248,2026-08-31,Group A,20,29.3,3,37.6,Basic,West,
C0249,2026-08-31,Group A,14,34.41,0,42.07,Basic,West,
C0250,2026-08-31,Group B,14,59.69,1,42.67,Standard,North,
C0251,2026-08-31,Group C,29,70.87,0,59.01,Standard,East,
C0252,2026-08-31,Group A,31,92.64,0,64.2,Premium,North,
C0253,2026-08-31,Group A,22,,4,52.39,Standard,North,
C0254,2026-08-31,Group A,19,36.42,2,59.97,Basic,South,
C0255,2026-08-31,Group B,17,41.52,1,52.03,Basic,North,
C0256,2026-08-31,Group A,76,71.15,1,51.68,Standard,South,
C0257,2026-08-31,Group A,70,103.98,0,55.6,Premium,West,
C0258,2026-08-31,Group A,44,32.78,2,45.6,Basic,East,
C0259,2026-08-31,Group A,20,35.51,2,42.82,Basic,East,
C0260,2026-08-31,Group C,41,62.6,1,52.67,Standard,South,
C0261,2026-08-31,Group B,54,27.68,1,34.9,Basic,North,
C0262,2026-08-31,Group A,59,91.41,3,52.55,Premium,North,
C0263,2026-08-31,Group A,50,37.38,2,31.64,Basic,South,
C0264,2026-08-31,Group A,53,40.03,1,25.48,Basic,North,
C0265,2026-08-31,Group A,61,95.96,1,51.11,Premium,West,
C0266,2026-08-31,Group B,14,33.72,0,56.92,Basic,West,
C0267,2026-08-31,Group C,29,38.45,1,26.53,Basic,West,
C0268,2026-08-31,Group C,19,37.45,1,55.91,Basic,East,
C0269,2026-08-31,Group C,61,37.15,3,34.6,Basic,East,
C0270,2026-08-31,Group C,48,43.87,0,45.73,Basic,East,
C0271,2026-08-31,Group C,27,40.36,1,37.01,Basic,South,
C0272,2026-08-31,Group A,50,28.24,2,55.61,Basic,East,
C0273,2026-08-31,Group A,37,43.85,3,52.67,Basic,West,
C0274,2026-08-31,Group A,24,71.25,2,41.27,Standard,West,
C0275,2026-08-31,Group B,75,67.59,2,55.01,Standard,East,
C0276,2026-08-31,Group A,75,32.55,3,34.82,Basic,North,
C0277,2026-08-31,Group C,16,26.21,2,39.46,Basic,East,
C0278,2026-08-31,Group B,66,50.23,3,58.17,Standard,South,
C0279,2026-08-31,Group B,52,93.31,1,67.1,Premium,East,
C0280,2026-08-31,Group A,73,91.63,1,70.39,Premium,East,
C0281,2026-08-31,Group A,53,,1,38.76,Basic,West,
C0282,2026-08-31,Group A,31,41.85,2,37.68,Basic,South,
C0283,2026-08-31,Group C,25,33.25,1,38.76,Basic,West,
C0284,2026-08-31,Group B,10,32.96,3,31.74,Basic,West,
C0285,2026-08-31,Group B,56,64.51,2,54.55,Standard,South,
C0286,2026-08-31,Group A,13,39.96,1,51.9,Basic,South,
C0287,2026-08-31,Group A,30,39.37,1,57.22,Basic,East,
C0288,2026-08-31,Group A,54,37.2,3,53.37,Basic,West,
C0289,2026-08-31,Group B,21,62.83,1,38.13,Standard,East,
C0290,2026-08-31,Group B,66,,2,45.46,Basic,West,
C0291,2026-08-31,Group A,40,93.8,1,60.76,Premium,South,
C0292,2026-08-31,Group C,14,30.74,0,27.7,Basic,East,
C0293,2026-08-31,Group A,32,100.08,2,46.74,Premium,South,
C0294,2026-08-31,Group C,10,29.98,2,41.32,Basic,West,
C0295,2026-08-31,Group A,54,100.06,2,47.51,Premium,South,
C0296,2026-08-31,Group A,27,92.63,2,58.49,Premium,East,
C0297,2026-08-31,Group C,33,94.45,0,48.61,Premium,North,
C0298,2026-08-31,Group A,76,99.98,2,76.55,Premium,West,
C0299,2026-08-31,Group A,36,52.76,2,45.03,Standard,South,
C0300,2026-08-31,Group A,30,75.86,1,74.05,Standard,South,
C0301,2026-08-31,Group A,25,68.09,1,56.54,Standard,East,
C0302,2026-08-31,Group B,75,39.79,0,43.81,Basic,South,
C0303,2026-08-31,Group C,45,60.46,4,43.69,Standard,West,
C0304,2026-08-31,Group C,70,63.55,2,60.45,Standard,East,
C0305,2026-08-31,Group A,57,94.16,0,60.21,Premium,East,
C0306,2026-08-31,Group B,26,58.58,4,62.3,Standard,North,
C0307,2026-08-31,Group A,36,25.94,1,27.06,Basic,North,
C0308,2026-08-31,Group A,19,64.75,2,64.22,Standard,South,
C0309,2026-08-31,Group A,16,32.25,0,28.0,Basic,West,
C0310,2026-08-31,Group C,74,28.43,1,54.39,Basic,West,
C0311,2026-08-31,Group C,53,69.74,4,47.12,Standard,East,
C0312,2026-08-31,Group B,76,26.61,2,41.05,Basic,East,
C0313,2026-08-31,Group A,43,41.76,2,22.19,Basic,South,
C0314,2026-08-31,Group A,33,31.85,0,37.84,Basic,North,
C0315,2026-08-31,Group B,16,32.71,3,39.25,Basic,North,
C0316,2026-08-31,Group B,46,42.24,1,55.34,Basic,South,
C0317,2026-08-31,Group A,14,33.26,0,52.69,Basic,South,
C0318,2026-08-31,Group A,19,67.31,2,36.71,Standard,North,
C0319,2026-08-31,Group A,33,40.53,0,37.82,Basic,South,
C0320,2026-08-31,Group C,22,100.67,1,62.56,Premium,North,
C0321,2026-08-31,Group A,72,,0,42.19,Premium,East,
C0322,2026-08-31,Group C,22,72.98,1,44.65,Standard,West,
C0323,2026-08-31,Group A,11,32.77,3,50.2,Basic,East,
C0324,2026-08-31,Group B,47,71.51,0,46.83,Standard,South,
C0325,2026-08-31,Group A,66,97.85,0,32.18,Premium,South,
C0326,2026-08-31,Group A,41,71.98,1,51.76,Standard,South,
C0327,2026-08-31,Group A,20,94.96,1,49.64,Premium,North,
C0328,2026-08-31,Group A,42,64.81,0,49.17,Standard,East,
C0329,2026-08-31,Group C,66,60.71,1,47.51,Standard,East,
C0330,2026-08-31,Group A,15,34.68,1,41.44,Basic,North,
C0331,2026-08-31,Group B,60,60.18,2,47.07,Standard,South,
C0332,2026-08-31,Group A,58,33.35,0,49.33,Basic,South,
C0333,2026-08-31,Group A,45,,0,53.49,Standard,North,
C0334,2026-08-31,Group B,49,86.69,2,50.7,Premium,East,
C0335,2026-08-31,Group A,53,32.63,4,42.2,Basic,East,
C0336,2026-08-31,Group C,17,71.2,2,40.54,Standard,East,
C0337,2026-08-31,Group B,35,32.69,3,46.8,Basic,East,
C0338,2026-08-31,Group B,73,62.86,0,43.78,Standard,West,
C0339,2026-08-31,Group A,57,36.68,0,44.94,Basic,West,
C0340,2026-08-31,Group A,73,101.77,0,73.27,Premium,East,
C0341,2026-08-31,Group C,45,29.03,1,28.56,Basic,West,
C0342,2026-08-31,Group A,68,97.11,2,37.29,Premium,South,
C0343,2026-08-31,Group A,28,107.1,2,61.51,Premium,West,
C0344,2026-08-31,Group A,13,70.49,1,61.37,Standard,West,
C0345,2026-08-31,Group B,41,66.98,3,59.43,Standard,East,
C0346,2026-08-31,Group B,62,70.92,1,46.94,Standard,West,
C0347,2026-08-31,Group B,38,82.94,1,65.68,Premium,East,
C0348,2026-08-31,Group B,23,43.31,4,41.41,Basic,East,
C0349,2026-08-31,Group A,67,68.85,2,56.72,Standard,South,
C0350,2026-08-31,Group C,61,30.01,2,37.27,Basic,West,
C0351,2026-08-31,Group A,68,,1,25.14,Standard,East,
C0352,2026-08-31,Group B,26,24.08,1,46.87,Basic,West,
C0353,2026-08-31,Group A,30,54.7,1,63.51,Standard,South,
C0354,2026-08-31,Group C,56,66.23,2,55.44,Standard,West,
C0355,2026-08-31,Group A,58,64.04,2,38.46,Standard,North,
C0356,2026-08-31,Group A,15,63.44,2,57.54,Standard,North,
C0357,2026-08-31,Group A,54,67.91,1,53.78,Standard,East,
C0358,2026-08-31,Group A,39,61.36,0,61.73,Standard,East,
C0359,2026-08-31,Group A,36,59.37,2,38.82,Standard,West,
C0360,2026-08-31,Group B,12,57.31,2,42.72,Standard,South,
C0361,2026-08-31,Group A,72,97.8,0,64.61,Premium,East,
C0362,2026-08-31,Group C,58,31.5,2,35.18,Basic,East,
C0363,2026-08-31,Group A,10,32.76,0,23.95,Basic,West,
C0364,2026-08-31,Group B,14,31.66,2,45.1,Basic,East,
C0365,2026-08-31,Group A,33,64.92,1,54.58,Standard,South,
C0366,2026-08-31,Group B,68,40.24,3,51.45,Basic,West,
C0367,2026-08-31,Group B,20,61.51,3,50.38,Standard,North,
C0368,2026-08-31,Group A,15,70.29,0,52.1,Standard,West,
C0369,2026-08-31,Group C,61,31.95,2,52.54,Basic,North,
C0370,2026-08-31,Group A,11,87.45,1,55.27,Premium,South,
C0371,2026-08-31,Group A,38,64.27,0,44.66,Standard,West,
C0372,2026-08-31,Group B,29,32.14,1,40.88,Basic,East,
C0373,2026-08-31,Group C,10,,2,48.87,Basic,West,
C0374,2026-08-31,Group A,66,35.29,1,18.29,Basic,East,
C0375,2026-08-31,Group A,64,21.33,0,35.77,Basic,East,
C0376,2026-08-31,Group C,44,31.83,4,27.32,Basic,South,
C0377,2026-08-31,Group B,62,98.11,2,60.17,Premium,North,
C0378,2026-08-31,Group C,14,62.73,1,39.18,Standard,North,
C0379,2026-08-31,Group B,26,35.77,2,36.13,Basic,South,
C0380,2026-08-31,Group B,26,69.15,1,55.52,Standard,North,
C0381,2026-08-31,Group A,53,66.74,3,39.57,Standard,East,
C0382,2026-08-31,Group C,25,94.0,1,64.41,Premium,West,
C0383,2026-08-31,Group A,26,59.88,0,52.41,Standard,West,
C0384,2026-08-31,Group B,64,61.2,0,56.77,Standard,South,
C0385,2026-08-31,Group A,21,40.36,1,40.45,Basic,West,
C0386,2026-08-31,Group B,45,85.85,3,49.03,Premium,West,
C0387,2026-08-31,Group B,65,60.92,0,41.11,Standard,West,
C0388,2026-08-31,Group A,40,94.41,1,68.24,Premium,South,
C0389,2026-08-31,Group C,74,26.32,2,44.48,Basic,South,
C0390,2026-08-31,Group A,45,99.72,0,43.56,Premium,West,
C0391,2026-08-31,Group B,74,54.35,0,56.79,Standard,North,
C0392,2026-08-31,Group A,26,36.39,0,31.65,Basic,South,
C0393,2026-08-31,Group A,15,63.36,0,62.51,Standard,North,
C0394,2026-08-31,Group A,36,66.38,2,59.97,Standard,West,
C0395,2026-08-31,Group A,57,29.2,1,51.45,Basic,East,
C0396,2026-08-31,Group A,11,68.24,1,53.17,Standard,North,
C0397,2026-08-31,Group B,18,98.87,2,51.14,Premium,North,
C0398,2026-08-31,Group B,42,36.91,1,48.48,Basic,East,
C0399,2026-08-31,Group B,66,71.25,0,49.08,Standard,East,
C0400,2026-08-31,Group A,42,71.44,2,60.29,Standard,West,
C0401,2026-08-31,Group A,56,35.22,1,47.92,Basic,South,
C0402,2026-08-31,Group A,12,106.21,1,48.54,Premium,West,
C0403,2026-08-31,Group B,46,68.25,1,50.08,Standard,South,
C0404,2026-08-31,Group C,38,30.9,3,31.78,Basic,West,
C0405,2026-08-31,Group A,41,90.6,0,48.32,Premium,North,
C0406,2026-08-31,Group B,14,100.34,1,48.25,Premium,North,
C0407,2026-08-31,Group A,44,37.73,0,47.2,Basic,North,
C0408,2026-08-31,Group A,62,87.09,1,75.51,Premium,South,
C0409,2026-08-31,Group A,24,39.76,0,56.52,Basic,West,
